TimeSinceMark,CurrentStage,AltitudeASL,DownRange,SpeedSurface,SpeedOrbital,Acceleration,Q,AoA,AltitudeTrue,Pitch,Mass,GravityLosses,DragLosses,SteeringLosses,DeltaVExpended
17.6199963241816,9,1170.88062721029,24.1306837113843,130.54669889033,217.742910331133,1.86848554534775,8396.43576284213,-0.647564022099062,1091.46941560495,89.1048950195313,341.272945136865,54.6603272384687,3.0188376535304,206.380135162841,305.648789664395
17.839996278286,9,1199.82373031006,24.9220938709228,132.446585116194,218.864640568985,1.87145326422881,8611.98044004817,-0.652769590979911,1120.24195517924,89.1057708740234,340.64591571792,55.9601266698111,3.138571288879,208.041280457925,309.807272031711
18.0599962323904,9,1229.18540434174,25.7273329045995,134.353153374706,220.001658484023,1.87447962016129,8829.83572938823,-0.655940248774832,1149.43237875257,89.1058135986328,340.018890113672,57.2717027937407,3.26116217544603,209.683383838593,313.975230405288
18.2799961864948,9,1258.96710457401,26.5465486094891,136.2662942772,221.15044338031,1.87757608235955,9049.9361873334,-0.659504150824839,1179.04230818199,89.1055541992187,339.391860694726,58.5949215220499,3.38662301403405,211.306606112207,318.152715433131
18.4999961405993,9,1289.17041791045,27.3797170015245,138.187334076592,222.314911363467,1.88097627172517,9272.42293141534,-0.66340244224034,1209.07310896662,89.1058349609375,338.764836997827,59.9296398026982,3.51496023733413,212.9110142507,322.339778317579
18.7199960947037,9,1319.79700871862,28.2268627640138,140.115591942079,223.49493859287,1.88419123520232,9497.18363265105,-0.666409064483301,1239.52660907662,89.1057037353516,338.137807578882,61.2757084204647,3.64617441534809,214.496811303117,326.536469796389
18.9399960488081,9,1350.84845422974,29.0881222347873,142.050889349304,224.690278650798,1.88736859146737,9724.13379286521,-0.668853696424814,1270.40422108002,89.1054229736328,337.510781974634,62.6329768560447,3.78028383907551,216.06430272694,330.742841152004
19.1599960029125,9,1382.32627814944,29.9635575775896,143.992699752141,225.897878315116,1.89037310639631,9953.1920516767,-0.671056182818086,1301.707609736,89.1052429199219,336.883752555688,64.001307926235,3.91732073362871,217.61377524578,334.95894332002
19.3799959570169,9,1414.23188396901,30.8532290310427,145.941527789706,227.118004119399,1.89350239394019,10184.332706,-0.675092783132242,1333.43820898876,89.1063629150391,336.256728858789,65.3805685759514,4.05730622711652,219.14528043347,339.184827050314
19.5999959111214,9,1446.5669391437,31.7568852996459,147.89787723303,228.35468800457,1.89682141941787,10417.6302549937,-0.679440032548249,1365.59760195659,89.1083831787109,335.629703254541,66.7706075977124,4.20024015148041,220.658834971742,343.420543494798
19.8199958652258,9,1479.33291100775,32.6744143755622,149.860708516297,229.606211222018,1.89965449075609,10652.876917059,-0.6815669646648,1398.18737412053,89.1088958740234,335.002673835595,68.1712724505835,4.34610765027259,222.154722402521,347.666144294583
20.0399958193302,9,1512.5312778767,33.6059132875059,151.830103185463,230.870145973534,1.90277172057961,10890.0251473781,-0.68267670892895,1431.20884624594,89.1080291748047,334.37564441665,69.5824261698577,4.49490325595396,223.633146141089,351.921680737519
20.2599957734346,9,1546.16363421191,34.5516668923233,153.807014421636,232.148167139668,1.90607104389449,11129.1632797752,-0.684753848030212,1464.66374686128,89.1075073242187,333.748622627099,71.0039323261146,4.64661516735962,225.09416313671,356.187203621916
20.4799957275391,9,1580.23161491847,35.5117045474632,155.791614829157,233.4425667763,1.90951284659365,11370.2897623281,-0.687032076756236,1498.55359674599,89.1077026367188,333.121595115503,72.4356423444114,4.80126651988517,226.537949777645,360.462765086479
20.6999956816435,9,1614.73686647019,36.4859360825391,157.783827897669,234.752719463057,1.9130668102758,11613.3118020274,-0.6872556907845,1532.88004635696,89.1071472167969,332.494565696557,73.8774095577181,4.95887360902132,227.96487656025,364.748414416034
20.9199956357479,9,1649.6812743342,37.4743860930921,159.784489482845,236.075912914228,1.91669377458754,11858.3667706305,-0.686791156500478,1567.64485494365,89.1058563232422,331.867536277612,75.3291124211017,5.11944775191621,229.375169973334,369.044204296714
21.1399955898523,9,1685.06650341618,38.4771938626558,161.793184310017,237.414164072169,1.9202132382762,12105.2736745266,-0.686528607594247,1602.84983601414,89.1048278808594,331.24051639541,76.790614699161,5.28298728563619,230.768973651384,373.350185461405
21.3599955439568,9,1720.89429040839,39.4944042030676,163.808876547175,238.76665531122,1.92361051384435,12353.8926681307,-0.685491571823517,1638.49662179053,89.1036499023437,330.613486976465,78.2617741194389,5.44951404465377,232.146554912805,377.666408794414
21.5799954980612,9,1757.16605569141,40.5260529517601,165.830448775777,240.131161595779,1.92617726695683,12603.9898384571,-0.684427368299384,1674.58687006158,89.1027801513672,329.986459464868,79.7424544209863,5.61904016643758,233.508138163428,381.992926066108
21.7999954521656,9,1793.88315415722,41.5722419741861,167.859153026127,241.505490544851,1.9293184604553,12855.6247100861,-0.686775462043098,1711.12182210624,89.1031097412109,329.359431953271,81.2325430745021,5.79158363080999,234.853603404001,386.32978871409
22.01999540627,9,1831.04736675025,42.6328795806046,169.896289992515,242.899893238549,1.93303128778494,13109.0029940748,-0.689174589435938,1748.10319901511,89.1046752929688,328.732408256372,82.7318803658661,5.96713605312144,236.183016247438,390.677048634189
22.2399953603745,9,1868.66046067753,43.7078923668636,171.941006617966,244.30950476571,1.93636568526227,13363.9550541043,-0.687663877422181,1785.5327834785,89.1039794921875,328.105378837427,84.2403251664735,6.14570139277669,237.496848274319,395.034756509276
22.4599953144789,9,1906.72400645654,44.7972786023071,173.993340586438,245.731540945018,1.93988726337549,13620.3618801412,-0.683453282092393,1823.41206989062,89.1010375976562,327.478353233179,85.7577554735433,6.32725498347325,238.79545902991,399.402963321517
22.6799952685833,9,1945.23989595994,45.9014934160012,176.054235362618,247.165576988463,1.94373693816693,13878.3787027847,-0.681325457692654,1861.7430935489,89.0986450195312,326.851323814233,87.284060799382,6.51181708377576,240.078897180113,403.781720732832
22.8999952226877,9,1984.20999122902,47.0204143826495,178.122886745525,248.615316995459,1.94704094715008,14137.806427876,-0.680504544398038,1900.52747565912,89.0978454589844,326.224300117334,88.8191028438361,6.69941266442259,241.347197934953,408.171079925015
23.1199951767921,9,2023.63572712952,48.1540563477718,180.198640676748,250.079272970991,1.9503712840002,14398.4656819045,-0.680087473255444,1939.76691048635,89.0974578857422,325.597274513086,90.3627469516047,6.89004078015033,242.600486293822,412.571093374959
