TimeSinceMark,CurrentStage,AltitudeASL,DownRange,SpeedSurface,SpeedOrbital,Acceleration,Q,AoA,AltitudeTrue,Pitch,Mass,GravityLosses,DragLosses,SteeringLosses,DeltaVExpended
281.339792801067,1,12263.5425278071,643854.537007454,83.8831751890208,70.967414864892,0,0,0,1226.35425278071,0.555233764648438,0,600.700803151123,NaN,NaN,NaN
281.55979279615,1,122556.573717792,643960.488195052,839.461493611825,710.425187087556,0,0,0,88263.0601806084,5.55614318847656,23.0974038552304,599.429579359543,NaN,NaN,NaN
281.779792791232,1,122422.899846754,644066.464347868,840.528385547305,711.697078895471,0,0,0,122477.612549523,5.56258850097656,23.0974038552304,598.157131165464,NaN,NaN,NaN
281.999792786315,1,122288.906840356,644172.458947366,841.596860389154,712.970194115026,0,0,0,122343.749792837,5.56902160644531,23.0974038552304,596.883460389925,NaN,NaN,NaN
282.219792781398,1,122154.595348731,644278.485234076,842.666917914052,714.244530927998,0,0,0,122209.56860159,5.5754638671875,23.0974038552304,595.608568840491,NaN,NaN,NaN
282.43979277648,1,122019.965247691,644384.536703534,843.738556116811,715.520087539631,0,0,0,122075.068849592,5.5819091796875,23.0974038552304,594.332458301288,NaN,NaN,NaN
282.659792771563,1,121892.392155114,644484.543646655,844.753188134973,716.727177636388,0,0,0,121942.83127496,5.58802795410156,23.0974038552304,593.055190882732,NaN,NaN,NaN
282.879792766646,1,121762.066646347,644590.632789992,845.788810633126,717.958621414422,0.449427185027283,0,0,121817.050479927,5.5942626953125,23.0974038552304,591.776758161614,NaN,NaN,NaN
283.099792761728,1,121626.509018583,644696.761061145,846.865035702208,719.237716276584,0.0693457647602313,0,0,121681.992094328,5.60072021484375,23.0974038552304,590.49711150909,NaN,NaN,NaN
283.319792756811,1,121490.632322359,644802.908286008,847.942833900889,720.518024293834,0.000235119962174309,0,0,121546.245936577,5.60717468261719,23.0974038552304,589.216252618987,NaN,NaN,NaN
283.539792751893,1,121354.436438927,644909.096495295,849.022202948644,721.799543430889,0.000235758742901909,0,0,121410.180640037,5.61363525390625,23.0974038552304,587.934183162262,NaN,NaN,NaN
283.759792746976,1,121217.921249075,645015.302240989,850.103141048775,723.082272122889,0.000236457423140388,0,0,121273.796085727,5.6200927734375,23.0974038552304,586.65090478734,NaN,NaN,NaN
283.979792742059,1,121081.086634135,645121.503662157,851.18564632587,724.366208799864,0.000237085564990397,0,0,121137.092155146,5.62654724121094,23.0974038552304,585.3664191199,NaN,NaN,NaN
284.199792737141,1,120943.932474859,645227.791936059,852.269716949324,725.651351812634,0.000237776629439397,0,0,121000.068728957,5.63302001953125,23.0974038552304,584.080727763565,NaN,NaN,NaN
284.419792732224,1,120806.45865049,645334.052515246,853.355351343194,726.937699935919,0.000238398846418486,0,0,120862.725686886,5.6394775390625,23.0974038552304,582.79383229939,NaN,NaN,NaN
284.639792727306,1,120668.665042046,645440.35621223,854.442547191961,728.225251091193,0.000239100254085939,0,0,120725.062909947,5.645947265625,23.0974038552304,581.505734286346,NaN,NaN,NaN
284.859792722389,1,120530.551527135,645546.676377919,855.531302911812,729.51400401748,0.000239728672692958,0,0,120587.080276172,5.65243225097656,23.0974038552304,580.216435261228,NaN,NaN,NaN
285.079792717472,1,120392.117986513,645653.039877285,856.621616632935,730.803957145243,0.000240295303907297,0,0,120448.777665677,5.65889892578125,23.0974038552304,578.925936738827,NaN,NaN,NaN
285.299792712554,1,120253.3642979,645759.443669947,857.713486825813,732.095109250182,0.000240937067147128,0,0,120310.154957242,5.66538391113281,23.0974038552304,577.634240212118,NaN,NaN,NaN
285.519792707637,1,120114.290340772,645865.843829495,858.806911336537,733.387458437958,0.000241586513489917,0,0,120171.212029656,5.67186889648437,23.0974038552304,576.341347152536,NaN,NaN,NaN
285.73979270272,1,119974.895992283,645972.264031969,859.901888378285,734.68100326074,0.000242264514147106,0,0,120031.948760944,5.67835083007813,23.0974038552304,575.047259009795,NaN,NaN,NaN
285.959792697802,1,119835.181130734,646078.748469985,860.99841625244,735.975742385269,0.000242939054875313,0,0,119892.365028921,5.6848388671875,23.0974038552304,573.751977211901,NaN,NaN,NaN
286.179792692885,1,119695.145632933,646185.229563417,862.0964932595,737.271674352641,0.0002436144748305,0,0,119752.460711266,5.69132690429687,23.0974038552304,572.45550316589,NaN,NaN,NaN
286.399792687967,1,119554.789375842,646291.729461648,863.196117671117,738.568797834705,0.000244269473503243,0,0,119612.235684592,5.69782409667969,23.0974038552304,571.157838257205,NaN,NaN,NaN
286.61979268305,1,119414.112237477,646398.271885667,864.297287849768,739.867111490792,0.000244945975386764,0,0,119471.689826436,5.7043212890625,23.0974038552304,569.858983850338,NaN,NaN,NaN
286.839792678133,1,119273.114093532,646504.856951486,865.400001843214,741.166613768447,0.000245613225753738,0,0,119330.823013715,5.71080932617187,23.0974038552304,568.558941288448,NaN,NaN,NaN
287.059792673215,1,119131.794818334,646611.439062761,866.504258158216,742.467303474843,0.000246274358037242,0,0,119189.635121291,5.71731567382813,23.0974038552304,567.257711893984,NaN,NaN,NaN
287.279792668298,1,118990.154289283,646718.064028702,867.610055257396,743.76917946221,0.000246876470750104,0,0,119048.126024894,5.72382202148438,23.0974038552304,565.955296968437,NaN,NaN,NaN
287.499792663381,1,118848.1923814,646824.70834352,868.717391383813,745.072240326235,0.000247528777185515,0,0,118906.29560106,5.73033142089844,23.0974038552304,564.651697792588,NaN,NaN,NaN
